Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

External codes: 
  Readline 7.0         GNU library for command line editing (gnu.org/s/readline)
  CPLEX 12.8.0.0       Linear Programming Solver developed by IBM (www.cplex.com)
  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)
  ZLIB 1.2.11          General purpose compression library by J. Gailly and M. Adler (zlib.net)
  GMP 6.1.2            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)
  bliss 0.73p          Computing Graph Automorphism Groups by T. Junttila and P. Kaski (http://www.tcs.hut.fi/Software/bliss/)

user parameter file <scip.set> not found - using default parameters

SCIP> 
SCIP> set misc referencevalue 1763966.71
misc/referencevalue = 1763966.71
SCIP> set limits time 3600
limits/time = 3600
SCIP> set limits nodes 2100000000
limits/nodes = 2100000000
SCIP> set limits memory 12345
limits/memory = 12345
SCIP> set lp advanced threads 1
lp/threads = 1
SCIP> set timing clocktype 1
timing/clocktype = 1
SCIP> set display freq 10000
display/freq = 10000
SCIP> set memory savefac 1.0
memory/savefac = 1

============

original problem has 9954 variables (54 bin, 0 int, 0 impl, 9900 cont) and 1876 constraints
SCIP> display parameters

number of parameters = 2603
non-default parameter settings:
display/freq = 10000
limits/time = 3600
limits/nodes = 2100000000
limits/memory = 12345
lp/threads = 1
memory/savefac = 1
misc/referencevalue = 1763966.71
timing/clocktype = 1
estimation/reportfreq = 100
estimation/treeprofile/enabled = TRUE


presolving:
(round 1, fast)       13 del vars, 0 del conss, 0 add conss, 14184 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.6s) probing cycle finished: starting next cycle
   (0.6s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.7s) no symmetry present
presolving (2 rounds: 2 fast, 1 medium, 1 exhaustive):
 13 deleted vars, 0 deleted constraints, 0 added constraints, 14184 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 9941 variables (41 bin, 0 int, 0 impl, 9900 cont) and 1876 constraints
   1876 constraints of type <linear>
Presolving Time: 0.26

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        397          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        539    0.99047    0.00005          1        518
  tree-weight      :        241    0.31177    0.01164          1        384
  leaf-frequency   :        272    0.45221   -0.00019          1        263
  ssg              :        282    0.67642   -0.00852          1        660
  open-nodes       :        272   13.00000    0.00336          1        260
End of Report 10

Report 11
Time Elapsed: 39.22
Estim. Tree Size   :        772
Estimation Tree    : 179 nodes (164 visited, 89 inner, 75 leaves, 15 open), weight: 0.3257 completed 0.4008
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        460          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        222    0.99309    0.00019          1        277
  tree-weight      :        772    0.32568    0.00216          1        811
  leaf-frequency   :        328    0.45427   -0.00001          1        323
  ssg              :        257    0.54025   -0.00997          1        292
  open-nodes       :        328   15.00000    0.10078          1        350
End of Report 11

Report 12
Time Elapsed: 39.24
Estim. Tree Size   :        788
Estimation Tree    : 183 nodes (168 visited, 91 inner, 77 leaves, 15 open), weight: 0.3315 completed 0.4017
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        463          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        250    0.99309    0.00014          1        248
  tree-weight      :        788    0.33154    0.00210          1        782
  leaf-frequency   :        336    0.45536   -0.00003          1        334
  ssg              :        261    0.51479   -0.00957          1        262
  open-nodes       :        336   15.00000    0.08212          1        336
End of Report 12

Report 13
Time Elapsed: 39.88
Estim. Tree Size   :        894
Estimation Tree    : 215 nodes (198 visited, 107 inner, 91 leaves, 17 open), weight: 0.3496 completed 0.4382
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        520          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        818    0.99344    0.00002          1        785
  tree-weight      :        895    0.34961    0.00182          1       1624
  leaf-frequency   :       1004    0.45707    0.00010          1        826
  ssg              :        448    0.45821   -0.00343          1        440
  open-nodes       :        396   17.00000    0.00936          1        400
End of Report 13

Report 14
Time Elapsed: 39.89
Estim. Tree Size   :        721
Estimation Tree    : 217 nodes (200 visited, 108 inner, 92 leaves, 17 open), weight: 0.3574 completed 0.4677
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        514          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        943    0.99344    0.00002          1        904
  tree-weight      :        721    0.35742    0.00239          1        947
  leaf-frequency   :        400    0.45750   -0.00004          1        507
  ssg              :        501    0.45821   -0.00288          1        486
  open-nodes       :        400   17.00000    0.02023          1        400
End of Report 14

Report 15
Time Elapsed: 41.16
Estim. Tree Size   :        796
Estimation Tree    : 225 nodes (206 visited, 112 inner, 94 leaves, 19 open), weight: 0.3613 completed 0.4572
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        519          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        484    0.99380    0.00004          1        504
  tree-weight      :        797    0.36133    0.00210          1        798
  leaf-frequency   :        412    0.45388   -0.00034          1        418
  ssg              :        425    0.43794   -0.00368          1        422
  open-nodes       :        412   19.00000    0.17073          1        411
End of Report 15

Report 16
Time Elapsed: 41.82
Estim. Tree Size   :        798
Estimation Tree    : 239 nodes (216 visited, 119 inner, 97 leaves, 23 open), weight: 0.3711 completed 0.5304
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        522          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        313    0.99464    0.00009          1        315
  tree-weight      :        799    0.37109    0.00208          1        791
  leaf-frequency   :        432    0.44676   -0.00052          1        430
  ssg              :        275    0.35196   -0.00863          1        276
  open-nodes       :        432   23.00000    0.39881          1        430
End of Report 16

Report 17
Time Elapsed: 41.99
Estim. Tree Size   :        446
Estimation Tree    : 245 nodes (222 visited, 122 inner, 100 leaves, 23 open), weight: 0.4082 completed 0.5637
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        489          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        232    0.99646    0.00022          1        263
  tree-weight      :        447    0.40820    0.00478          1        539
  leaf-frequency   :        444    0.44820   -0.00001          1        443
  ssg              :        264    0.30380   -0.00937          1        272
  open-nodes       :        444   23.00000    0.24859          1        443
End of Report 17

Report 18
Time Elapsed: 42.00
Estim. Tree Size   :        457
Estimation Tree    : 245 nodes (223 visited, 122 inner, 101 leaves, 22 open), weight: 0.4121 completed 0.5329
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        489          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        238    0.99646    0.00019          1        244
  tree-weight      :        457    0.41211    0.00459          1        478
  leaf-frequency   :        590    0.45067    0.00025          1        553
  ssg              :        276    0.30380   -0.00812          1        275
  open-nodes       :        446   22.00000    0.11885          1        445
End of Report 18

Report 19
Time Elapsed: 42.09
Estim. Tree Size   :        470
Estimation Tree    : 249 nodes (227 visited, 124 inner, 103 leaves, 22 open), weight: 0.4238 completed 0.5369
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        485          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        257    0.99646    0.00014          1        254
  tree-weight      :        471    0.42383    0.00434          1        468
  leaf-frequency   :        625    0.45154    0.00023          1        608
  ssg              :        311    0.30380   -0.00572          1        305
  open-nodes       :        454   22.00000    0.07772          1        453
End of Report 19

Report 20
Time Elapsed: 42.29
Estim. Tree Size   :        478
Estimation Tree    : 257 nodes (233 visited, 128 inner, 105 leaves, 24 open), weight: 0.4355 completed 0.5442
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        481          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        273    0.99658    0.00011          1        271
  tree-weight      :        478    0.43555    0.00419          1        480
  leaf-frequency   :        466    0.44850   -0.00025          1        471
  ssg              :        329    0.29409   -0.00490          1        328
  open-nodes       :        466   24.00000    0.24270          1        733
End of Report 20

Report 21
Time Elapsed: 42.30
Estim. Tree Size   :        468
Estimation Tree    : 257 nodes (234 visited, 128 inner, 106 leaves, 23 open), weight: 0.4434 completed 0.5568
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        477          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        286    0.99658    0.00009          1        283
  tree-weight      :        468    0.44336    0.00433          1        471
  leaf-frequency   :        468    0.45085   -0.00008          1        469
  ssg              :        352    0.29409   -0.00417          1        346
  open-nodes       :        468   23.00000    0.13235          1        534
End of Report 21

Report 22
Time Elapsed: 42.45
Estim. Tree Size   :        501
Estimation Tree    : 263 nodes (239 visited, 131 inner, 108 leaves, 24 open), weight: 0.4512 completed 0.5655
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        478          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        322    0.99658    0.00006          1        316
  tree-weight      :        502    0.45117    0.00383          1        497
  leaf-frequency   :        478    0.44979   -0.00007          1        477
  ssg              :        390    0.28959   -0.00330          1        382
  open-nodes       :        478   24.00000    0.16221          1        481
End of Report 22

Report 23
Time Elapsed: 42.54
Estim. Tree Size   :        474
Estimation Tree    : 267 nodes (243 visited, 133 inner, 110 leaves, 24 open), weight: 0.4668 completed 0.5502
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        470          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        371    0.99658    0.00004          1        363
  tree-weight      :        475    0.46680    0.00417          1        478
  leaf-frequency   :       1104    0.45062    0.00011          1       1200
  ssg              :        468    0.28959   -0.00232          1        455
  open-nodes       :        486   24.00000    0.10898          1        485
End of Report 23

Report 24
Time Elapsed: 42.55
Estim. Tree Size   :        489
Estimation Tree    : 269 nodes (245 visited, 134 inner, 111 leaves, 24 open), weight: 0.4707 completed 0.5440
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        471          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        403    0.99658    0.00004          1        393
  tree-weight      :        490    0.47070    0.00394          1        487
  leaf-frequency   :        997    0.45102    0.00013          1       1048
  ssg              :        518    0.28959   -0.00195          1        502
  open-nodes       :        490   24.00000    0.09135          1        489
End of Report 24

Report 25
Time Elapsed: 42.58
Estim. Tree Size   :        528
Estimation Tree    : 271 nodes (249 visited, 135 inner, 114 leaves, 22 open), weight: 0.4824 completed 0.7560
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        472          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        535    0.99658    0.00002          1        519
  tree-weight      :        529    0.48242    0.00343          1        533
  leaf-frequency   :        418    0.45582    0.00046          1        476
  ssg              :        731    0.28959   -0.00115          1        705
  open-nodes       :        600   22.00000   -0.11806          1        857
End of Report 25

Report 26
Time Elapsed: 42.59
Estim. Tree Size   :        505
Estimation Tree    : 271 nodes (250 visited, 135 inner, 115 leaves, 21 open), weight: 0.4902 completed 0.7532
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        468          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        597    0.99658    0.00002          1        577
  tree-weight      :        505    0.49023    0.00369          1        512
  leaf-frequency   :        379    0.45800    0.00056          1        403
  ssg              :        830    0.28959   -0.00096          1        799
  open-nodes       :        443   21.00000   -0.19589          1        547
End of Report 26

Report 27
Time Elapsed: 42.84
Estim. Tree Size   :        562
Estimation Tree    : 277 nodes (256 visited, 138 inner, 118 leaves, 21 open), weight: 0.5000 completed 0.7889
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        471          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        491    0.99679    0.00003          1        481
  tree-weight      :        563    0.50000    0.00305          1        554
  leaf-frequency   :        486    0.45898    0.00033          1        590
  ssg              :        400    0.25985   -0.00314          1        489
  open-nodes       :        507   21.00000   -0.15443          1        574
End of Report 27

Report 28
Time Elapsed: 42.93
Estim. Tree Size   :        473
Estimation Tree    : 279 nodes (258 visited, 139 inner, 119 leaves, 21 open), weight: 0.5156 completed 0.7814
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        461          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        542    0.99679    0.00002          1        527
  tree-weight      :        473    0.51562    0.00410          1        493
  leaf-frequency   :        516    0.45930    0.00029          1        534
  ssg              :        359    0.24618   -0.00403          1        392
  open-nodes       :        545   21.00000   -0.13631          1        552
End of Report 28

Report 29
Time Elapsed: 42.94
Estim. Tree Size   :        460
Estimation Tree    : 281 nodes (260 visited, 140 inner, 120 leaves, 21 open), weight: 0.5234 completed 0.7885
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        458          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        603    0.99679    0.00002          1        584
  tree-weight      :        461    0.52344    0.00430          1        469
  leaf-frequency   :        609    0.45962    0.00022          1        590
  ssg              :        381    0.24618   -0.00348          1        383
  open-nodes       :        605   21.00000   -0.11478          1        592
End of Report 29

Report 30
Time Elapsed: 42.95
Estim. Tree Size   :        452
Estimation Tree    : 281 nodes (261 visited, 140 inner, 121 leaves, 20 open), weight: 0.5312 completed 0.7646
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        455          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        675    0.99679    0.00001          1        653
  tree-weight      :        453    0.53125    0.00443          1        457
  leaf-frequency   :        470    0.46169    0.00033          1        500
  ssg              :        410    0.24618   -0.00292          1        403
  open-nodes       :        456   20.00000   -0.18627          1        490
End of Report 30

Report 31
Time Elapsed: 43.06
Estim. Tree Size   :        423
Estimation Tree    : 283 nodes (264 visited, 141 inner, 123 leaves, 19 open), weight: 0.5508 completed 0.7707
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        446          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        863    0.99679    0.00001          1        831
  tree-weight      :        423    0.55078    0.00504          1        434
  leaf-frequency   :        445    0.46402    0.00036          1        441
  ssg              :        460    0.24362   -0.00226          1        450
  open-nodes       :        419   19.00000   -0.21871          1        418
End of Report 31

Report 32
Time Elapsed: 43.16
Estim. Tree Size   :        434
Estimation Tree    : 289 nodes (269 visited, 144 inner, 125 leaves, 20 open), weight: 0.5625 completed 0.7155
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        443          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :       1128    0.99679    0.00001          1       1082
  tree-weight      :        435    0.56250    0.00471          1        432
  leaf-frequency   :        538    0.46283   -0.00001          1        532
  ssg              :        378    0.22130   -0.00342          1        379
  open-nodes       :        872   20.00000   -0.06420          1        765
End of Report 32

Report 33
Time Elapsed: 43.18
Estim. Tree Size   :        419
Estimation Tree    : 289 nodes (271 visited, 144 inner, 127 leaves, 18 open), weight: 0.5801 completed 0.7936
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        437          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        766    0.99686    0.00001          1        886
  tree-weight      :        420    0.58008    0.00504          1        428
  leaf-frequency   :        462    0.46679    0.00032          1        525
  ssg              :        384    0.21225   -0.00323          1        388
  open-nodes       :        423   18.00000   -0.21117          1        464
End of Report 33

Report 34
Time Elapsed: 43.21
Estim. Tree Size   :        369
Estimation Tree    : 289 nodes (273 visited, 144 inner, 129 leaves, 16 open), weight: 0.6133 completed 0.8121
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        420          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        949    0.99686    0.00001          1        925
  tree-weight      :        370    0.61328    0.00686          1        386
  leaf-frequency   :        369    0.47070    0.00052          1        383
  ssg              :        382    0.20214   -0.00323          1        387
  open-nodes       :        355   16.00000   -0.32660          1        366
End of Report 34

Report 35
Time Elapsed: 43.22
Estim. Tree Size   :        337
Estimation Tree    : 289 nodes (274 visited, 144 inner, 130 leaves, 15 open), weight: 0.6445 completed 0.8447
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        402          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :       1085    0.99686    0.00001          1       1045
  tree-weight      :        338    0.64453    0.00900          1        350
  leaf-frequency   :        357    0.47263    0.00056          1        363
  ssg              :        317    0.16837   -0.00582          1        335
  open-nodes       :        340   15.00000   -0.37077          1        347
End of Report 35

Report 36
Time Elapsed: 43.24
Estim. Tree Size   :        342
Estimation Tree    : 289 nodes (275 visited, 144 inner, 131 leaves, 14 open), weight: 0.6523 completed 0.8596
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        401          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :       1246    0.99686    0.00001          1       1195
  tree-weight      :        343    0.65234    0.00853          1        344
  leaf-frequency   :        350    0.47455    0.00057          1        353
  ssg              :        327    0.16837   -0.00510          1        329
  open-nodes       :        330   14.00000   -0.40780          1        334
End of Report 36

Report 37
Time Elapsed: 43.25
Estim. Tree Size   :        338
Estimation Tree    : 289 nodes (276 visited, 144 inner, 132 leaves, 13 open), weight: 0.6680 completed 0.8728
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        394          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :       1437    0.99686    0.00001          1       1377
  tree-weight      :        339    0.66797    0.00875          1        340
  leaf-frequency   :        345    0.47645    0.00058          1        347
  ssg              :        341    0.16837   -0.00429          1        338
  open-nodes       :        322   13.00000   -0.43886          1        325
End of Report 37

Report 38
Time Elapsed: 43.26
Estim. Tree Size   :        343
Estimation Tree    : 289 nodes (277 visited, 144 inner, 133 leaves, 12 open), weight: 0.6758 completed 0.9068
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        393          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :       1666    0.99686    0.00000          1       1594
  tree-weight      :        344    0.67578    0.00821          1        343
  leaf-frequency   :        341    0.47834    0.00057          1        342
  ssg              :        312    0.14110   -0.00605          1        318
  open-nodes       :        317   12.00000   -0.46489          1        319
End of Report 38

Report 39
Time Elapsed: 43.26
Estim. Tree Size   :        349
Estimation Tree    : 289 nodes (278 visited, 144 inner, 134 leaves, 11 open), weight: 0.6836 completed 0.9104
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        391          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :       1938    0.99686    0.00000          1       1852
  tree-weight      :        349    0.68359    0.00771          1        348
  leaf-frequency   :        336    0.48022    0.00057          1        338
  ssg              :        321    0.14110   -0.00525          1        320
  open-nodes       :        312   11.00000   -0.48672          1        314
End of Report 39

Report 40
Time Elapsed: 43.27
Estim. Tree Size   :        353
Estimation Tree    : 289 nodes (279 visited, 144 inner, 135 leaves, 10 open), weight: 0.6914 completed 0.9161
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        390          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :       2262    0.99686    0.00000          1       2159
  tree-weight      :        354    0.69141    0.00729          1        352
  leaf-frequency   :        332    0.48208    0.00056          1        334
  ssg              :        333    0.14110   -0.00441          1        330
  open-nodes       :        309   10.00000   -0.50502          1        310
End of Report 40

Report 41
Time Elapsed: 43.38
Estim. Tree Size   :        336
Estimation Tree    : 291 nodes (282 visited, 145 inner, 137 leaves, 9 open), weight: 0.7266 completed 0.9381
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        376          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        396    0.99732    0.00004          1        929
  tree-weight      :        337    0.72656    0.00858          1        343
  leaf-frequency   :        356    0.48404    0.00039          1        349
  ssg              :        303    0.10147   -0.00667          1        313
  open-nodes       :        314    9.00000   -0.44323          1        312
End of Report 41

Report 42
Time Elapsed: 43.39
Estim. Tree Size   :        332
Estimation Tree    : 291 nodes (283 visited, 145 inner, 138 leaves, 8 open), weight: 0.7422 completed 0.9365
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        371          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        411    0.99732    0.00004          1        540
  tree-weight      :        333    0.74219    0.00892          1        335
  leaf-frequency   :        346    0.48587    0.00040          1        347
  ssg              :        302    0.09072   -0.00682          1        305
  open-nodes       :        310    8.00000   -0.46212          1        310
End of Report 42

Report 43
Time Elapsed: 43.40
Estim. Tree Size   :        330
Estimation Tree    : 291 nodes (284 visited, 145 inner, 139 leaves, 7 open), weight: 0.7578 completed 0.9451
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        366          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        438    0.99732    0.00003          1        464
  tree-weight      :        330    0.75781    0.00913          1        331
  leaf-frequency   :        332    0.48768    0.00045          1        336
  ssg              :        299    0.07661   -0.00707          1        300
  open-nodes       :        306    7.00000   -0.48393          1        307
End of Report 43

Report 44
Time Elapsed: 43.42
Estim. Tree Size   :        318
Estimation Tree    : 291 nodes (285 visited, 145 inner, 140 leaves, 6 open), weight: 0.7891 completed 0.9477
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        354          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        471    0.99732    0.00003          1        469
  tree-weight      :        318    0.78906    0.01081          1        321
  leaf-frequency   :        322    0.48947    0.00049          1        325
  ssg              :        304    0.07661   -0.00603          1        303
  open-nodes       :        303    6.00000   -0.50265          1        304
End of Report 44

Report 45
Time Elapsed: 43.42
Estim. Tree Size   :        321
Estimation Tree    : 291 nodes (286 visited, 145 inner, 141 leaves, 5 open), weight: 0.7969 completed 0.9510
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        353          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        510    0.99732    0.00002          1        500
  tree-weight      :        321    0.79688    0.01004          1        321
  leaf-frequency   :        315    0.49126    0.00052          1        318
  ssg              :        302    0.06500   -0.00610          1        303
  open-nodes       :        300    5.00000   -0.51838          1        301
End of Report 45

Report 46
Time Elapsed: 43.53
Estim. Tree Size   :        312
Estimation Tree    : 293 nodes (288 visited, 146 inner, 142 leaves, 5 open), weight: 0.8281 completed 0.9544
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        342          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        557    0.99732    0.00002          1        542
  tree-weight      :        313    0.82812    0.01154          1        315
  leaf-frequency   :        332    0.49132    0.00036          1        328
  ssg              :        308    0.06500   -0.00519          1        307
  open-nodes       :        306    5.00000   -0.44156          1        305
End of Report 46

Report 47
Time Elapsed: 43.54
Estim. Tree Size   :        306
Estimation Tree    : 293 nodes (289 visited, 146 inner, 143 leaves, 4 open), weight: 0.8594 completed 0.9599
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        332          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        611    0.99732    0.00002          1        594
  tree-weight      :        307    0.85938    0.01294          1        309
  leaf-frequency   :        322    0.49308    0.00038          1        323
  ssg              :        315    0.06500   -0.00436          1        313
  open-nodes       :        302    4.00000   -0.46072          1        303
End of Report 47

Report 48
Time Elapsed: 43.55
Estim. Tree Size   :        306
Estimation Tree    : 293 nodes (290 visited, 146 inner, 144 leaves, 3 open), weight: 0.8750 completed 0.9728
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        328          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        676    0.99732    0.00001          1        656
  tree-weight      :        307    0.87500    0.01259          1        307
  leaf-frequency   :        311    0.49483    0.00043          1        314
  ssg              :        315    0.05849   -0.00424          1        314
  open-nodes       :        299    3.00000   -0.48276          1        300
End of Report 48

Report 49
Time Elapsed: 43.57
Estim. Tree Size   :        296
Estimation Tree    : 293 nodes (291 visited, 146 inner, 145 leaves, 2 open), weight: 0.9375 completed 0.9831
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        308          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        298    0.99921    0.00018          1        387
  tree-weight      :        296    0.93750    0.01678          1        299
  leaf-frequency   :        304    0.49656    0.00047          1        306
  ssg              :        294    0.01888   -0.00716          1        299
  open-nodes       :        297    2.00000   -0.50167          1        298
End of Report 49

Report 50
Time Elapsed: 43.58
Estim. Tree Size   :        294
Estimation Tree    : 293 nodes (292 visited, 146 inner, 146 leaves, 1 open), weight: 0.9688 completed 0.9901
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        300          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        294    0.99967    0.00021          1        317
  tree-weight      :        295    0.96875    0.01753          1        296
  leaf-frequency   :        298    0.49829    0.00050          1        300
  ssg              :        292    0.00559   -0.00746          1        294
  open-nodes       :        295    1.00000   -0.51755          1        296
End of Report 50

Report 51
Time Elapsed: 43.59
Estim. Tree Size   :        293
Estimation Tree    : 293 nodes (293 visited, 146 inner, 147 leaves, 0 open), weight: 1.0000 completed 0.9993
Estimations        :      estim      value      trend resolution     smooth
  wbe              :        293          -          -          -          -
  tree-profile     :         -1          -          -          -          -
  gap              :        293    1.00000    0.00021          1        299
  tree-weight      :        293    1.00000    0.01799          1        294
  leaf-frequency   :        293    0.50000    0.00051          1        295
  ssg              :        293    0.00000   -0.00686          1        293
  open-nodes       :        293    0.00000   -0.53087          1        294
End of Report 51


SCIP Status        : problem is solved [optimal solution found]
Solving Time (sec) : 43.59
Solving Nodes      : 273
Primal Bound       : +1.76396670833333e+06 (456 solutions)
Dual Bound         : +1.76396670833333e+06
Gap                : 0.00 %

SCIP> display statistics

SCIP Status        : problem is solved [optimal solution found]
Total Time         :      43.62
  solving          :      43.59
  presolving       :       0.26 (included in solving)
  reading          :       0.03
  copying          :       0.03 (1 #copies) (minimal 0.03, maximal 0.03, average 0.03)
Original Problem   :
  Problem name     : file
  Variables        : 9954 (54 binary, 0 integer, 0 implicit integer, 9900 continuous)
  Constraints      : 1876 initial, 1876 maximal
  Objective        : minimize, 9954 non-zeros (abs.min = 12, abs.max = 20000)
Presolved Problem  :
  Problem name     : t_file
  Variables        : 9941 (41 binary, 0 integer, 0 implicit integer, 9900 continuous)
  Constraints      : 1876 initial, 1877 maximal
  Objective        : minimize, 9941 non-zeros (abs.min = 12, abs.max = 20000)
  Nonzeros         : 36959 constraint, 0 clique table
Presolvers         :   ExecTime  SetupTime  Calls  FixedVars   AggrVars   ChgTypes  ChgBounds   AddHoles    DelCons    AddCons   ChgSides   ChgCoefs
  boundshift       :       0.00       0.00      0          0          0          0          0          0          0          0          0          0
  convertinttobin  :       0.00       0.00      0          0          0          0          0          0          0          0          0          0
  domcol           :       0.01       0.00      1          0          0          0          0          0          0          0          0          0
  dualagg          :       0.00       0.00      0          0          0          0          0          0          0          0          0          0
  dualcomp         :       0.00       0.00      1          0          0          0          0          0          0          0          0          0
  dualinfer        :       0.00       0.00      0          0          0          0          0          0          0          0          0          0
  dualsparsify     :       0.01       0.00      1          0          0          0          0          0          0          0          0          0
  gateextraction   :       0.00       0.00      0          0          0          0          0          0          0          0          0          0
  implics          :       0.00       0.00      1          0          0          0          0          0          0          0          0          0
  inttobinary      :       0.00       0.00      0          0          0          0          0          0          0          0          0          0
  qpkktref         :       0.00       0.00      0          0          0          0          0          0          0          0          0          0
  redvub           :       0.00       0.00      0          0          0          0          0          0          0          0          0          0
  sparsify         :       0.09       0.00      1          0          0          0          0          0          0          0          0          0
  stuffing         :       0.00       0.00      0          0          0          0          0          0          0          0          0          0
  trivial          :       0.00       0.00      2          0          0          0          0          0          0          0          0          0
  tworowbnd        :       0.00       0.00      1          0          0          0          0          0          0          0          0          0
